#s	W0^2		W2^2		W4^2		W6^2		W8^2
297.500400 5.042843e-01 -2.953323e-01 1.061271e-01 -4.056235e-02 2.374067e-02
298.500400 5.032562e-01 -2.959737e-01 1.064861e-01 -4.069523e-02 2.374488e-02
299.500400 5.022234e-01 -2.966103e-01 1.068350e-01 -4.081227e-02 2.376558e-02
300.500400 5.012026e-01 -2.972508e-01 1.071621e-01 -4.089883e-02 2.371115e-02
301.500400 5.001718e-01 -2.978752e-01 1.075373e-01 -4.103649e-02 2.373380e-02
302.500400 4.991569e-01 -2.985044e-01 1.078953e-01 -4.111297e-02 2.372292e-02
303.500400 4.981468e-01 -2.991402e-01 1.082433e-01 -4.123146e-02 2.372792e-02
304.500400 4.971290e-01 -2.997596e-01 1.085886e-01 -4.132882e-02 2.370549e-02
305.500400 4.961086e-01 -3.003635e-01 1.089439e-01 -4.144864e-02 2.372108e-02
306.500300 4.950965e-01 -3.009534e-01 1.092883e-01 -4.154167e-02 2.373173e-02
307.500300 4.940794e-01 -3.015703e-01 1.096474e-01 -4.164486e-02 2.371849e-02
308.500300 4.930609e-01 -3.021744e-01 1.100067e-01 -4.172804e-02 2.374259e-02
309.500300 4.920566e-01 -3.027772e-01 1.103689e-01 -4.181775e-02 2.371176e-02
310.500300 4.910567e-01 -3.033606e-01 1.107196e-01 -4.192433e-02 2.370659e-02
311.500300 4.900599e-01 -3.039562e-01 1.110539e-01 -4.200929e-02 2.371108e-02
312.500300 4.890425e-01 -3.045286e-01 1.114392e-01 -4.213873e-02 2.368729e-02
313.500300 4.880491e-01 -3.051427e-01 1.117811e-01 -4.221992e-02 2.368786e-02
314.500300 4.870439e-01 -3.056938e-01 1.121286e-01 -4.233107e-02 2.368666e-02
315.500300 4.860482e-01 -3.062788e-01 1.124913e-01 -4.246678e-02 2.365839e-02
316.500300 4.850587e-01 -3.068668e-01 1.128419e-01 -4.255288e-02 2.365330e-02
317.500300 4.840627e-01 -3.074378e-01 1.131925e-01 -4.265798e-02 2.363858e-02
318.500300 4.830644e-01 -3.079896e-01 1.135493e-01 -4.275835e-02 2.362067e-02
319.500300 4.820756e-01 -3.085485e-01 1.139032e-01 -4.285920e-02 2.362691e-02
320.500300 4.810894e-01 -3.091153e-01 1.142402e-01 -4.296439e-02 2.359074e-02
321.500300 4.801047e-01 -3.096549e-01 1.145995e-01 -4.308407e-02 2.359416e-02
322.500300 4.791093e-01 -3.102117e-01 1.149389e-01 -4.315595e-02 2.355676e-02
323.500300 4.781303e-01 -3.107579e-01 1.153014e-01 -4.323242e-02 2.355426e-02
324.500300 4.771493e-01 -3.112928e-01 1.156383e-01 -4.335596e-02 2.352190e-02
325.500300 4.761673e-01 -3.118467e-01 1.159989e-01 -4.346865e-02 2.351556e-02
326.500300 4.751887e-01 -3.123792e-01 1.163422e-01 -4.358270e-02 2.347888e-02
327.500300 4.742120e-01 -3.129052e-01 1.166978e-01 -4.365096e-02 2.343173e-02
328.500300 4.732387e-01 -3.134447e-01 1.170379e-01 -4.374692e-02 2.341826e-02
329.500300 4.722751e-01 -3.139606e-01 1.173915e-01 -4.384553e-02 2.339517e-02
330.500300 4.713035e-01 -3.144800e-01 1.177461e-01 -4.396123e-02 2.338257e-02
331.500300 4.703270e-01 -3.149955e-01 1.180721e-01 -4.404233e-02 2.335263e-02
332.500300 4.693624e-01 -3.155063e-01 1.184290e-01 -4.414288e-02 2.333799e-02
333.500300 4.684030e-01 -3.160349e-01 1.187847e-01 -4.425369e-02 2.329631e-02
334.500300 4.674347e-01 -3.165548e-01 1.191257e-01 -4.436684e-02 2.324353e-02
335.500300 4.664731e-01 -3.170594e-01 1.194495e-01 -4.445584e-02 2.320072e-02
336.500300 4.655111e-01 -3.175647e-01 1.197960e-01 -4.458552e-02 2.319110e-02
337.500300 4.645498e-01 -3.180573e-01 1.201234e-01 -4.470792e-02 2.317076e-02
338.500300 4.635901e-01 -3.185468e-01 1.204529e-01 -4.478616e-02 2.308770e-02
339.500300 4.626406e-01 -3.190507e-01 1.207885e-01 -4.487174e-02 2.305235e-02
340.500300 4.616895e-01 -3.195513e-01 1.211472e-01 -4.500420e-02 2.302575e-02
341.500300 4.607345e-01 -3.200270e-01 1.214791e-01 -4.513153e-02 2.299939e-02
342.500300 4.597858e-01 -3.205218e-01 1.218031e-01 -4.520815e-02 2.295451e-02
343.500300 4.588381e-01 -3.209888e-01 1.221535e-01 -4.530493e-02 2.294108e-02
344.500300 4.578920e-01 -3.214768e-01 1.224872e-01 -4.541577e-02 2.285114e-02
345.500300 4.569413e-01 -3.219471e-01 1.227953e-01 -4.550406e-02 2.282580e-02
346.500300 4.559985e-01 -3.224267e-01 1.231191e-01 -4.564616e-02 2.276718e-02
347.500300 4.550508e-01 -3.228940e-01 1.234439e-01 -4.573996e-02 2.272331e-02
348.500300 4.541164e-01 -3.233601e-01 1.237591e-01 -4.586734e-02 2.268354e-02
349.500300 4.531818e-01 -3.238415e-01 1.240955e-01 -4.597825e-02 2.262311e-02
350.500300 4.522446e-01 -3.243038e-01 1.244045e-01 -4.608798e-02 2.255777e-02
351.500300 4.513086e-01 -3.247676e-01 1.247192e-01 -4.618236e-02 2.250387e-02
352.500300 4.503707e-01 -3.252217e-01 1.250445e-01 -4.629554e-02 2.246573e-02
353.500300 4.494361e-01 -3.256593e-01 1.253627e-01 -4.638708e-02 2.244022e-02
354.500300 4.485081e-01 -3.261083e-01 1.256831e-01 -4.651478e-02 2.240381e-02
355.500300 4.475829e-01 -3.265694e-01 1.260028e-01 -4.660246e-02 2.236246e-02
356.500300 4.466569e-01 -3.270042e-01 1.263081e-01 -4.671741e-02 2.228009e-02
357.500300 4.457341e-01 -3.274521e-01 1.266392e-01 -4.683148e-02 2.226489e-02
358.500300 4.448010e-01 -3.278714e-01 1.269339e-01 -4.692198e-02 2.217044e-02
359.500300 4.438880e-01 -3.283207e-01 1.272699e-01 -4.702854e-02 2.218208e-02
360.500300 4.429610e-01 -3.287467e-01 1.275893e-01 -4.712491e-02 2.210705e-02
361.500300 4.420445e-01 -3.291667e-01 1.278858e-01 -4.724633e-02 2.207307e-02
362.500300 4.411338e-01 -3.296117e-01 1.282118e-01 -4.731736e-02 2.200435e-02
363.500300 4.402162e-01 -3.300239e-01 1.284968e-01 -4.743177e-02 2.197527e-02
364.500300 4.393092e-01 -3.304388e-01 1.288336e-01 -4.751134e-02 2.192909e-02
365.500300 4.383923e-01 -3.308458e-01 1.291444e-01 -4.759132e-02 2.193796e-02
366.500300 4.374880e-01 -3.312517e-01 1.294713e-01 -4.768636e-02 2.190358e-02
367.500300 4.365780e-01 -3.316592e-01 1.297848e-01 -4.779815e-02 2.188165e-02
368.500300 4.356751e-01 -3.320742e-01 1.300873e-01 -4.787901e-02 2.180360e-02
369.500300 4.347676e-01 -3.324616e-01 1.304101e-01 -4.795933e-02 2.176999e-02
370.500300 4.338675e-01 -3.328611e-01 1.307334e-01 -4.804210e-02 2.173832e-02
371.500300 4.329647e-01 -3.332446e-01 1.310279e-01 -4.811850e-02 2.171004e-02
372.500300 4.320673e-01 -3.336435e-01 1.313549e-01 -4.819715e-02 2.166444e-02
373.500200 4.311723e-01 -3.340249e-01 1.316681e-01 -4.828063e-02 2.164414e-02
374.500300 4.302762e-01 -3.344013e-01 1.319907e-01 -4.834378e-02 2.163487e-02
375.500200 4.293826e-01 -3.347808e-01 1.323130e-01 -4.840659e-02 2.160393e-02
376.500200 4.284935e-01 -3.351577e-01 1.326396e-01 -4.847700e-02 2.158033e-02
377.500200 4.276036e-01 -3.355102e-01 1.329610e-01 -4.855641e-02 2.157185e-02
378.500200 4.267211e-01 -3.358859e-01 1.332590e-01 -4.861413e-02 2.156599e-02
379.500200 4.258370e-01 -3.362442e-01 1.335789e-01 -4.865218e-02 2.149770e-02
380.500200 4.249525e-01 -3.365996e-01 1.338959e-01 -4.872498e-02 2.145107e-02
381.500200 4.240682e-01 -3.369613e-01 1.342232e-01 -4.881798e-02 2.143141e-02
382.500200 4.231838e-01 -3.373143e-01 1.345188e-01 -4.889126e-02 2.137721e-02
383.500200 4.223077e-01 -3.376678e-01 1.348315e-01 -4.896036e-02 2.131869e-02
384.500200 4.214258e-01 -3.380169e-01 1.351208e-01 -4.906243e-02 2.126535e-02
385.500200 4.205523e-01 -3.383696e-01 1.354223e-01 -4.913422e-02 2.121331e-02
386.500200 4.196758e-01 -3.387141e-01 1.357271e-01 -4.920146e-02 2.114375e-02
387.500200 4.188012e-01 -3.390513e-01 1.360263e-01 -4.927392e-02 2.112638e-02
388.500200 4.179345e-01 -3.393698e-01 1.363323e-01 -4.935765e-02 2.108089e-02
389.500200 4.170697e-01 -3.397208e-01 1.366320e-01 -4.941558e-02 2.100730e-02
390.500200 4.162010e-01 -3.400534e-01 1.369479e-01 -4.947646e-02 2.095543e-02
391.500200 4.153293e-01 -3.403684e-01 1.372566e-01 -4.957743e-02 2.092432e-02
392.500200 4.144723e-01 -3.407066e-01 1.375361e-01 -4.963235e-02 2.087507e-02
393.500200 4.136073e-01 -3.410334e-01 1.378470e-01 -4.972534e-02 2.080789e-02
394.500200 4.127431e-01 -3.413449e-01 1.381565e-01 -4.978024e-02 2.075081e-02
395.500200 4.118866e-01 -3.416535e-01 1.384362e-01 -4.984376e-02 2.068315e-02
396.500200 4.110272e-01 -3.419762e-01 1.387377e-01 -4.992280e-02 2.064679e-02
397.500200 4.101756e-01 -3.422924e-01 1.390334e-01 -4.999097e-02 2.057278e-02
398.500200 4.093157e-01 -3.425847e-01 1.393339e-01 -5.006554e-02 2.052277e-02
399.500200 4.084676e-01 -3.428912e-01 1.396442e-01 -5.013444e-02 2.048422e-02
400.500200 4.076185e-01 -3.431952e-01 1.399217e-01 -5.018765e-02 2.042311e-02
401.500200 4.067713e-01 -3.434895e-01 1.402236e-01 -5.025021e-02 2.035716e-02
402.500200 4.059208e-01 -3.437797e-01 1.405027e-01 -5.032114e-02 2.032668e-02
403.500200 4.050809e-01 -3.440848e-01 1.408126e-01 -5.040378e-02 2.023847e-02
404.500200 4.042329e-01 -3.443789e-01 1.410801e-01 -5.046078e-02 2.016063e-02
405.500200 4.033909e-01 -3.446675e-01 1.413698e-01 -5.056180e-02 2.009217e-02
406.500200 4.025460e-01 -3.449593e-01 1.416644e-01 -5.061489e-02 2.002921e-02
407.500200 4.017061e-01 -3.452437e-01 1.419405e-01 -5.071740e-02 1.996336e-02
408.500200 4.008725e-01 -3.455184e-01 1.422188e-01 -5.076299e-02 1.987526e-02
409.500200 4.000295e-01 -3.458012e-01 1.425088e-01 -5.085264e-02 1.981930e-02
410.500200 3.992012e-01 -3.460747e-01 1.427822e-01 -5.091080e-02 1.974417e-02
411.500200 3.983686e-01 -3.463555e-01 1.430645e-01 -5.096978e-02 1.965749e-02
412.500200 3.975371e-01 -3.466222e-01 1.433510e-01 -5.105095e-02 1.961074e-02
413.500200 3.967120e-01 -3.468914e-01 1.436391e-01 -5.112841e-02 1.952425e-02
414.500200 3.958787e-01 -3.471558e-01 1.438929e-01 -5.119857e-02 1.946850e-02
415.500200 3.950544e-01 -3.474200e-01 1.441765e-01 -5.126090e-02 1.939570e-02
416.500200 3.942291e-01 -3.476751e-01 1.444676e-01 -5.132908e-02 1.929774e-02
417.500200 3.934063e-01 -3.479385e-01 1.447302e-01 -5.140954e-02 1.924290e-02
418.500200 3.925806e-01 -3.481970e-01 1.449999e-01 -5.147924e-02 1.914580e-02
419.500200 3.917620e-01 -3.484438e-01 1.452596e-01 -5.155771e-02 1.906022e-02
420.500200 3.909424e-01 -3.487012e-01 1.455161e-01 -5.161397e-02 1.898681e-02
421.500200 3.901238e-01 -3.489438e-01 1.457917e-01 -5.169125e-02 1.890658e-02
422.500200 3.893101e-01 -3.491950e-01 1.460567e-01 -5.175424e-02 1.883152e-02
423.500200 3.884938e-01 -3.494332e-01 1.463133e-01 -5.181936e-02 1.872533e-02
424.500200 3.876810e-01 -3.496795e-01 1.465828e-01 -5.188924e-02 1.867034e-02
425.500200 3.868769e-01 -3.499242e-01 1.468437e-01 -5.197163e-02 1.859607e-02
426.500200 3.860669e-01 -3.501711e-01 1.471138e-01 -5.202122e-02 1.847579e-02
427.500200 3.852585e-01 -3.503986e-01 1.473627e-01 -5.210435e-02 1.838953e-02
428.500200 3.844473e-01 -3.506408e-01 1.476215e-01 -5.218311e-02 1.831061e-02
429.500200 3.836413e-01 -3.508676e-01 1.478628e-01 -5.224637e-02 1.821606e-02
430.500200 3.828420e-01 -3.511091e-01 1.481134e-01 -5.233676e-02 1.812721e-02
431.500200 3.820428e-01 -3.513417e-01 1.483620e-01 -5.242688e-02 1.803493e-02
432.500200 3.812332e-01 -3.515535e-01 1.486104e-01 -5.249763e-02 1.793650e-02
433.500200 3.804412e-01 -3.517889e-01 1.488532e-01 -5.254736e-02 1.784237e-02
434.500200 3.796415e-01 -3.520071e-01 1.490985e-01 -5.261799e-02 1.775670e-02
435.500200 3.788448e-01 -3.522260e-01 1.493400e-01 -5.268828e-02 1.767137e-02
436.500200 3.780512e-01 -3.524419e-01 1.495925e-01 -5.276784e-02 1.758677e-02
437.500200 3.772624e-01 -3.526568e-01 1.498467e-01 -5.283693e-02 1.749199e-02
438.500200 3.764690e-01 -3.528729e-01 1.500894e-01 -5.290820e-02 1.742461e-02
439.500200 3.756811e-01 -3.530735e-01 1.503373e-01 -5.296905e-02 1.732525e-02
440.500200 3.748890e-01 -3.532865e-01 1.505640e-01 -5.302641e-02 1.723831e-02
441.500200 3.741088e-01 -3.534933e-01 1.508179e-01 -5.308503e-02 1.715373e-02
442.500200 3.733217e-01 -3.536926e-01 1.510559e-01 -5.314975e-02 1.706259e-02
443.500200 3.725413e-01 -3.539003e-01 1.512790e-01 -5.320995e-02 1.696202e-02
444.500200 3.717567e-01 -3.541027e-01 1.515197e-01 -5.328818e-02 1.688096e-02
445.500200 3.709744e-01 -3.542979e-01 1.517580e-01 -5.334035e-02 1.677479e-02
446.500200 3.701970e-01 -3.544948e-01 1.519966e-01 -5.339393e-02 1.671178e-02
447.500200 3.694225e-01 -3.546887e-01 1.522159e-01 -5.345563e-02 1.660094e-02
448.500200 3.686448e-01 -3.548829e-01 1.524621e-01 -5.351404e-02 1.653621e-02
449.500200 3.678664e-01 -3.550609e-01 1.526945e-01 -5.358946e-02 1.643429e-02
450.500200 3.670988e-01 -3.552577e-01 1.529264e-01 -5.363520e-02 1.634020e-02
451.500200 3.663258e-01 -3.554367e-01 1.531479e-01 -5.370307e-02 1.625572e-02
452.500200 3.655538e-01 -3.556172e-01 1.533785e-01 -5.376683e-02 1.615875e-02
453.500200 3.647879e-01 -3.558058e-01 1.535983e-01 -5.381903e-02 1.605840e-02
454.500200 3.640178e-01 -3.559773e-01 1.538087e-01 -5.386017e-02 1.594072e-02
455.500200 3.632575e-01 -3.561570e-01 1.540331e-01 -5.393421e-02 1.585684e-02
456.500200 3.624925e-01 -3.563346e-01 1.542730e-01 -5.400361e-02 1.576581e-02
457.500200 3.617275e-01 -3.564988e-01 1.544919e-01 -5.404767e-02 1.567237e-02
458.500200 3.609671e-01 -3.566643e-01 1.547021e-01 -5.409422e-02 1.558124e-02
459.500200 3.602129e-01 -3.568453e-01 1.549299e-01 -5.413790e-02 1.550003e-02
460.500200 3.594490e-01 -3.569896e-01 1.551556e-01 -5.418917e-02 1.541849e-02
461.500200 3.586943e-01 -3.571554e-01 1.553846e-01 -5.422660e-02 1.532421e-02
462.500200 3.579406e-01 -3.573052e-01 1.556089e-01 -5.426506e-02 1.524544e-02
463.500200 3.571900e-01 -3.574597e-01 1.558313e-01 -5.428924e-02 1.513983e-02
464.500200 3.564403e-01 -3.576175e-01 1.560608e-01 -5.433323e-02 1.508070e-02
465.500200 3.556857e-01 -3.577593e-01 1.562741e-01 -5.437893e-02 1.498278e-02
466.500200 3.549394e-01 -3.579115e-01 1.564901e-01 -5.441698e-02 1.488717e-02
467.500200 3.541975e-01 -3.580650e-01 1.567149e-01 -5.447016e-02 1.481376e-02
468.500200 3.534433e-01 -3.582012e-01 1.569310e-01 -5.449487e-02 1.471816e-02
469.500200 3.527003e-01 -3.583424e-01 1.571507e-01 -5.452578e-02 1.461527e-02
470.500200 3.519598e-01 -3.584836e-01 1.573616e-01 -5.455683e-02 1.452304e-02
471.500200 3.512192e-01 -3.586096e-01 1.575861e-01 -5.459821e-02 1.442549e-02
472.500200 3.504796e-01 -3.587498e-01 1.578039e-01 -5.462755e-02 1.434099e-02
473.500200 3.497423e-01 -3.588823e-01 1.580101e-01 -5.465872e-02 1.424069e-02
474.500200 3.490070e-01 -3.590100e-01 1.582136e-01 -5.467511e-02 1.413028e-02
475.500200 3.482764e-01 -3.591440e-01 1.584374e-01 -5.473225e-02 1.404795e-02
476.500200 3.475391e-01 -3.592589e-01 1.586360e-01 -5.475351e-02 1.395451e-02
477.500200 3.468056e-01 -3.593760e-01 1.588478e-01 -5.478070e-02 1.386341e-02
478.500200 3.460767e-01 -3.595053e-01 1.590703e-01 -5.481690e-02 1.378534e-02
479.500200 3.453525e-01 -3.596229e-01 1.592760e-01 -5.482015e-02 1.365931e-02
480.500200 3.446199e-01 -3.597236e-01 1.594775e-01 -5.485393e-02 1.357187e-02
481.500200 3.438932e-01 -3.598377e-01 1.596952e-01 -5.486442e-02 1.347868e-02
482.500200 3.431698e-01 -3.599496e-01 1.599067e-01 -5.488849e-02 1.339515e-02
483.500200 3.424501e-01 -3.600584e-01 1.601213e-01 -5.490308e-02 1.327748e-02
484.500200 3.417263e-01 -3.601588e-01 1.603228e-01 -5.492414e-02 1.318701e-02
485.500100 3.410074e-01 -3.602541e-01 1.605234e-01 -5.492551e-02 1.308865e-02
486.500100 3.402886e-01 -3.603484e-01 1.607287e-01 -5.495242e-02 1.298397e-02
487.500100 3.395719e-01 -3.604431e-01 1.609388e-01 -5.497366e-02 1.288280e-02
488.500100 3.388559e-01 -3.605423e-01 1.611555e-01 -5.498600e-02 1.278349e-02
489.500100 3.381430e-01 -3.606341e-01 1.613398e-01 -5.500944e-02 1.265364e-02
490.500100 3.374339e-01 -3.607294e-01 1.615393e-01 -5.502878e-02 1.255651e-02
491.500100 3.367173e-01 -3.608152e-01 1.617432e-01 -5.504227e-02 1.244198e-02
492.500100 3.360112e-01 -3.609075e-01 1.619489e-01 -5.507399e-02 1.232117e-02
493.500100 3.352988e-01 -3.609832e-01 1.621380e-01 -5.506708e-02 1.220858e-02
494.500100 3.345937e-01 -3.610713e-01 1.623357e-01 -5.510130e-02 1.209783e-02
495.500100 3.338861e-01 -3.611426e-01 1.625295e-01 -5.511810e-02 1.197101e-02
496.500100 3.331810e-01 -3.612203e-01 1.627153e-01 -5.512688e-02 1.185176e-02
497.500100 3.324827e-01 -3.613039e-01 1.629114e-01 -5.515519e-02 1.173000e-02
498.500100 3.317808e-01 -3.613744e-01 1.631108e-01 -5.515582e-02 1.161881e-02
499.500100 3.310782e-01 -3.614377e-01 1.632837e-01 -5.516022e-02 1.150445e-02
500.500100 3.303793e-01 -3.615059e-01 1.634838e-01 -5.518278e-02 1.138105e-02
501.500100 3.296844e-01 -3.615782e-01 1.636812e-01 -5.519748e-02 1.126009e-02
502.500100 3.289898e-01 -3.616468e-01 1.638617e-01 -5.520076e-02 1.112440e-02
503.500100 3.282929e-01 -3.617035e-01 1.640381e-01 -5.520454e-02 1.100279e-02
504.500100 3.276001e-01 -3.617574e-01 1.642275e-01 -5.522622e-02 1.089823e-02
505.500100 3.269086e-01 -3.618213e-01 1.644146e-01 -5.522953e-02 1.074302e-02
506.500100 3.262199e-01 -3.618736e-01 1.645931e-01 -5.523663e-02 1.062269e-02
507.500100 3.255316e-01 -3.619315e-01 1.647822e-01 -5.526152e-02 1.050371e-02
508.500100 3.248421e-01 -3.619792e-01 1.649512e-01 -5.527126e-02 1.036258e-02
509.500100 3.241630e-01 -3.620395e-01 1.651377e-01 -5.529492e-02 1.022460e-02
510.500100 3.234696e-01 -3.620762e-01 1.653035e-01 -5.529010e-02 1.009565e-02
511.500100 3.227902e-01 -3.621342e-01 1.654851e-01 -5.529809e-02 9.972552e-03
512.500100 3.221089e-01 -3.621743e-01 1.656639e-01 -5.530982e-02 9.830897e-03
513.500100 3.214294e-01 -3.622140e-01 1.658330e-01 -5.531682e-02 9.704535e-03
514.500100 3.207469e-01 -3.622474e-01 1.660098e-01 -5.532493e-02 9.564751e-03
515.500100 3.200690e-01 -3.622841e-01 1.661887e-01 -5.533560e-02 9.447061e-03
516.500100 3.193941e-01 -3.623205e-01 1.663569e-01 -5.535471e-02 9.312737e-03
517.500100 3.187216e-01 -3.623533e-01 1.665222e-01 -5.534822e-02 9.166693e-03
518.500100 3.180472e-01 -3.623885e-01 1.666971e-01 -5.535596e-02 9.024651e-03
519.500100 3.173757e-01 -3.624241e-01 1.668595e-01 -5.536484e-02 8.878792e-03
520.500100 3.166979e-01 -3.624425e-01 1.670259e-01 -5.537228e-02 8.745691e-03
521.500100 3.160303e-01 -3.624685e-01 1.671920e-01 -5.536999e-02 8.611872e-03
522.500100 3.153621e-01 -3.624931e-01 1.673569e-01 -5.538718e-02 8.471369e-03
523.500100 3.146938e-01 -3.625127e-01 1.675104e-01 -5.538373e-02 8.311309e-03
524.500100 3.140256e-01 -3.625308e-01 1.676736e-01 -5.539828e-02 8.162585e-03
525.500100 3.133624e-01 -3.625490e-01 1.678240e-01 -5.538555e-02 8.016834e-03
526.500100 3.127011e-01 -3.625698e-01 1.679809e-01 -5.539634e-02 7.880380e-03
527.500100 3.120371e-01 -3.625770e-01 1.681375e-01 -5.540710e-02 7.741416e-03
528.500100 3.113732e-01 -3.625884e-01 1.682893e-01 -5.541182e-02 7.579122e-03
529.500100 3.107137e-01 -3.625951e-01 1.684311e-01 -5.541353e-02 7.429137e-03
530.500100 3.100562e-01 -3.626053e-01 1.685804e-01 -5.543214e-02 7.275045e-03
531.500100 3.093992e-01 -3.626228e-01 1.687386e-01 -5.545001e-02 7.137513e-03
532.500100 3.087463e-01 -3.626236e-01 1.688858e-01 -5.543905e-02 6.979952e-03
533.500100 3.080900e-01 -3.626193e-01 1.690303e-01 -5.544443e-02 6.829693e-03
534.500100 3.074388e-01 -3.626306e-01 1.691774e-01 -5.544724e-02 6.696892e-03
535.500100 3.067863e-01 -3.626261e-01 1.693282e-01 -5.546462e-02 6.540240e-03
536.500100 3.061337e-01 -3.626195e-01 1.694668e-01 -5.545660e-02 6.388355e-03
537.500100 3.054826e-01 -3.626175e-01 1.696038e-01 -5.544708e-02 6.232970e-03
538.500100 3.048355e-01 -3.626156e-01 1.697559e-01 -5.546328e-02 6.078844e-03
539.500100 3.041881e-01 -3.626043e-01 1.698857e-01 -5.546018e-02 5.923465e-03
540.500100 3.035414e-01 -3.625894e-01 1.700254e-01 -5.546495e-02 5.776793e-03
541.500100 3.028954e-01 -3.625746e-01 1.701568e-01 -5.545861e-02 5.628566e-03
542.500100 3.022557e-01 -3.625641e-01 1.703052e-01 -5.546504e-02 5.474353e-03
543.500100 3.016131e-01 -3.625449e-01 1.704343e-01 -5.546478e-02 5.329254e-03
544.500100 3.009705e-01 -3.625212e-01 1.705701e-01 -5.544893e-02 5.186115e-03
545.500100 3.003318e-01 -3.625006e-01 1.707018e-01 -5.544535e-02 5.033001e-03
546.500100 2.996964e-01 -3.624826e-01 1.708395e-01 -5.544084e-02 4.886029e-03
547.500100 2.990608e-01 -3.624555e-01 1.709792e-01 -5.542601e-02 4.734208e-03
548.500100 2.984232e-01 -3.624304e-01 1.711089e-01 -5.541510e-02 4.599563e-03
549.500100 2.977884e-01 -3.623893e-01 1.712442e-01 -5.540384e-02 4.454741e-03
550.500100 2.971589e-01 -3.623632e-01 1.713834e-01 -5.539383e-02 4.317574e-03
551.500100 2.965299e-01 -3.623276e-01 1.715148e-01 -5.536990e-02 4.166290e-03
552.500100 2.958968e-01 -3.622851e-01 1.716475e-01 -5.536706e-02 4.039174e-03
553.500100 2.952693e-01 -3.622515e-01 1.717803e-01 -5.534554e-02 3.885271e-03
554.500100 2.946415e-01 -3.622099e-01 1.719075e-01 -5.533451e-02 3.742648e-03
555.500100 2.940181e-01 -3.621667e-01 1.720422e-01 -5.529961e-02 3.580073e-03
556.500100 2.933914e-01 -3.621187e-01 1.721666e-01 -5.529350e-02 3.448754e-03
557.500100 2.927702e-01 -3.620778e-01 1.722935e-01 -5.527572e-02 3.311207e-03
558.500100 2.921479e-01 -3.620260e-01 1.724225e-01 -5.525967e-02 3.148162e-03
559.500100 2.915262e-01 -3.619696e-01 1.725423e-01 -5.523607e-02 3.009885e-03
560.500100 2.909086e-01 -3.619239e-01 1.726679e-01 -5.522723e-02 2.867344e-03
561.500100 2.902900e-01 -3.618669e-01 1.727926e-01 -5.520696e-02 2.703167e-03
562.500100 2.896724e-01 -3.618078e-01 1.729116e-01 -5.519293e-02 2.550070e-03
563.500100 2.890577e-01 -3.617578e-01 1.730370e-01 -5.517304e-02 2.405015e-03
564.500100 2.884417e-01 -3.616939e-01 1.731505e-01 -5.515500e-02 2.243528e-03
565.500100 2.878303e-01 -3.616341e-01 1.732655e-01 -5.513488e-02 2.088445e-03
566.500100 2.872190e-01 -3.615803e-01 1.733899e-01 -5.512023e-02 1.938295e-03
567.500100 2.866128e-01 -3.615206e-01 1.734976e-01 -5.509426e-02 1.769301e-03
568.500100 2.859976e-01 -3.614525e-01 1.736137e-01 -5.508764e-02 1.619316e-03
569.500100 2.853904e-01 -3.613846e-01 1.737231e-01 -5.507234e-02 1.460068e-03
570.500100 2.847811e-01 -3.613130e-01 1.738342e-01 -5.505365e-02 1.304737e-03
571.500100 2.841775e-01 -3.612413e-01 1.739375e-01 -5.502383e-02 1.139946e-03
572.500100 2.835731e-01 -3.611690e-01 1.740508e-01 -5.501197e-02 9.882533e-04
573.500100 2.829698e-01 -3.611040e-01 1.741542e-01 -5.498925e-02 8.207745e-04
574.500100 2.823680e-01 -3.610258e-01 1.742589e-01 -5.498122e-02 6.518407e-04
575.500100 2.817655e-01 -3.609480e-01 1.743581e-01 -5.495687e-02 4.799495e-04
576.500100 2.811674e-01 -3.608753e-01 1.744639e-01 -5.494418e-02 3.259132e-04
577.500100 2.805706e-01 -3.608006e-01 1.745694e-01 -5.492851e-02 1.548757e-04
578.500100 2.799742e-01 -3.607250e-01 1.746718e-01 -5.490793e-02 2.087611e-06
579.500100 2.793756e-01 -3.606314e-01 1.747624e-01 -5.487336e-02 -1.795453e-04
